state,date,year,month,unemployment_rate
Hawaii,2024-11-01,2024,11,3.2
Hawaii,2024-12-01,2024,12,2.8
Hawaii,2025-01-01,2025,1,2.7
Hawaii,2025-02-01,2025,2,2.8
Hawaii,2025-03-01,2025,3,2.4
Hawaii,2025-04-01,2025,4,2.5
Hawaii,2025-05-01,2025,5,2.6
Hawaii,2025-06-01,2025,6,3.3
Hawaii,2025-07-01,2025,7,2.6
Hawaii,2025-08-01,2025,8,2.6
Hawaii,2025-09-01,2025,9,2.3
Hawaii,2025-10-01,2025,10,
Hawaii,2025-11-01,2025,11,2.4
Hawaii,2025-12-01,2025,12,2.2
Idaho,2006-01-01,2006,1,5.0
Idaho,2006-02-01,2006,2,4.9
Idaho,2006-03-01,2006,3,4.4
Idaho,2006-04-01,2006,4,3.8
Idaho,2006-05-01,2006,5,2.9
Idaho,2006-06-01,2006,6,3.1
Idaho,2006-07-01,2006,7,3.0
Idaho,2006-08-01,2006,8,2.9
Idaho,2006-09-01,2006,9,2.5
Idaho,2006-10-01,2006,10,2.4
Idaho,2006-11-01,2006,11,3.0
Idaho,2006-12-01,2006,12,3.1
Idaho,2007-01-01,2007,1,4.2
Idaho,2007-02-01,2007,2,3.9
Idaho,2007-03-01,2007,3,3.5
Idaho,2007-04-01,2007,4,2.9
Idaho,2007-05-01,2007,5,2.2
Idaho,2007-06-01,2007,6,2.5
Idaho,2007-07-01,2007,7,2.5
Idaho,2007-08-01,2007,8,2.5
Idaho,2007-09-01,2007,9,2.4
Idaho,2007-10-01,2007,10,2.5
Idaho,2007-11-01,2007,11,3.0
Idaho,2007-12-01,2007,12,3.7
Idaho,2008-01-01,2008,1,4.1
Idaho,2008-02-01,2008,2,4.0
Idaho,2008-03-01,2008,3,4.0
Idaho,2008-04-01,2008,4,4.2
Idaho,2008-05-01,2008,5,4.3
Idaho,2008-06-01,2008,6,4.7
Idaho,2008-07-01,2008,7,5.0
Idaho,2008-08-01,2008,8,5.1
Idaho,2008-09-01,2008,9,5.1
Idaho,2008-10-01,2008,10,5.4
Idaho,2008-11-01,2008,11,6.5
Idaho,2008-12-01,2008,12,7.2
Idaho,2009-01-01,2009,1,9.2
Idaho,2009-02-01,2009,2,9.5
Idaho,2009-03-01,2009,3,9.7
Idaho,2009-04-01,2009,4,8.1
Idaho,2009-05-01,2009,5,8.8
Idaho,2009-06-01,2009,6,9.2
Idaho,2009-07-01,2009,7,9.0
Idaho,2009-08-01,2009,8,8.8
Idaho,2009-09-01,2009,9,8.7
Idaho,2009-10-01,2009,10,8.8
Idaho,2009-11-01,2009,11,9.2
Idaho,2009-12-01,2009,12,9.7
Idaho,2010-01-01,2010,1,10.9
Idaho,2010-02-01,2010,2,10.8
Idaho,2010-03-01,2010,3,10.3
Idaho,2010-04-01,2010,4,9.4
Idaho,2010-05-01,2010,5,8.5
Idaho,2010-06-01,2010,6,8.6
Idaho,2010-07-01,2010,7,8.6
Idaho,2010-08-01,2010,8,8.5
Idaho,2010-09-01,2010,9,8.1
Idaho,2010-10-01,2010,10,8.1
Idaho,2010-11-01,2010,11,8.9
Idaho,2010-12-01,2010,12,9.0
Idaho,2011-01-01,2011,1,10.1
Idaho,2011-02-01,2011,2,9.8
Idaho,2011-03-01,2011,3,9.4
Idaho,2011-04-01,2011,4,8.6
Idaho,2011-05-01,2011,5,8.0
Idaho,2011-06-01,2011,6,8.2
Idaho,2011-07-01,2011,7,8.2
Idaho,2011-08-01,2011,8,8.0
Idaho,2011-09-01,2011,9,7.7
Idaho,2011-10-01,2011,10,7.5
Idaho,2011-11-01,2011,11,7.9
Idaho,2011-12-01,2011,12,8.1
Idaho,2012-01-01,2012,1,9.0
Idaho,2012-02-01,2012,2,8.8
Idaho,2012-03-01,2012,3,8.4
Idaho,2012-04-01,2012,4,7.6
Idaho,2012-05-01,2012,5,7.2
Idaho,2012-06-01,2012,6,7.3
Idaho,2012-07-01,2012,7,7.3
Idaho,2012-08-01,2012,8,7.1
Idaho,2012-09-01,2012,9,6.6
Idaho,2012-10-01,2012,10,6.7
Idaho,2012-11-01,2012,11,6.9
Idaho,2012-12-01,2012,12,7.3
Idaho,2013-01-01,2013,1,8.4
Idaho,2013-02-01,2013,2,8.0
Idaho,2013-03-01,2013,3,7.6
Idaho,2013-04-01,2013,4,7.0
Idaho,2013-05-01,2013,5,6.6
Idaho,2013-06-01,2013,6,6.9
Idaho,2013-07-01,2013,7,6.9
Idaho,2013-08-01,2013,8,6.6
Idaho,2013-09-01,2013,9,6.5
Idaho,2013-10-01,2013,10,6.6
Idaho,2013-11-01,2013,11,6.3
Idaho,2013-12-01,2013,12,5.9
Idaho,2014-01-01,2014,1,6.5
Idaho,2014-02-01,2014,2,6.2
Idaho,2014-03-01,2014,3,5.7
Idaho,2014-04-01,2014,4,4.3
Idaho,2014-05-01,2014,5,4.1
Idaho,2014-06-01,2014,6,3.7
Idaho,2014-07-01,2014,7,4.0
Idaho,2014-08-01,2014,8,3.9
Idaho,2014-09-01,2014,9,3.5
Idaho,2014-10-01,2014,10,3.4
Idaho,2014-11-01,2014,11,3.9
Idaho,2014-12-01,2014,12,3.8
Idaho,2015-01-01,2015,1,4.9
Idaho,2015-02-01,2015,2,4.7
Idaho,2015-03-01,2015,3,4.4
Idaho,2015-04-01,2015,4,3.8
Idaho,2015-05-01,2015,5,3.7
Idaho,2015-06-01,2015,6,3.7
Idaho,2015-07-01,2015,7,3.8
Idaho,2015-08-01,2015,8,3.6
Idaho,2015-09-01,2015,9,3.4
Idaho,2015-10-01,2015,10,3.4
Idaho,2015-11-01,2015,11,3.8
Idaho,2015-12-01,2015,12,3.9
Idaho,2016-01-01,2016,1,4.7
Idaho,2016-02-01,2016,2,4.5
Idaho,2016-03-01,2016,3,4.4
Idaho,2016-04-01,2016,4,3.7
Idaho,2016-05-01,2016,5,3.3
Idaho,2016-06-01,2016,6,3.5
Idaho,2016-07-01,2016,7,3.6
Idaho,2016-08-01,2016,8,3.4
Idaho,2016-09-01,2016,9,3.3
Idaho,2016-10-01,2016,10,3.2
Idaho,2016-11-01,2016,11,3.4
Idaho,2016-12-01,2016,12,3.5
Idaho,2017-01-01,2017,1,4.4
Idaho,2017-02-01,2017,2,4.2
Idaho,2017-03-01,2017,3,3.8
Idaho,2017-04-01,2017,4,3.1
Idaho,2017-05-01,2017,5,2.8
Idaho,2017-06-01,2017,6,2.9
Idaho,2017-07-01,2017,7,3.0
Idaho,2017-08-01,2017,8,2.8
Idaho,2017-09-01,2017,9,2.7
Idaho,2017-10-01,2017,10,2.6
Idaho,2017-11-01,2017,11,3.0
Idaho,2017-12-01,2017,12,3.0
Idaho,2018-01-01,2018,1,4.0
Idaho,2018-02-01,2018,2,3.6
Idaho,2018-03-01,2018,3,3.4
Idaho,2018-04-01,2018,4,2.8
Idaho,2018-05-01,2018,5,2.4
Idaho,2018-06-01,2018,6,2.7
Idaho,2018-07-01,2018,7,2.7
Idaho,2018-08-01,2018,8,2.5
Idaho,2018-09-01,2018,9,2.3
Idaho,2018-10-01,2018,10,2.4
Idaho,2018-11-01,2018,11,2.7
Idaho,2018-12-01,2018,12,3.0
Idaho,2019-01-01,2019,1,4.0
Idaho,2019-02-01,2019,2,3.7
Idaho,2019-03-01,2019,3,3.5
Idaho,2019-04-01,2019,4,2.8
Idaho,2019-05-01,2019,5,2.5
Idaho,2019-06-01,2019,6,2.7
Idaho,2019-07-01,2019,7,2.9
Idaho,2019-08-01,2019,8,2.6
Idaho,2019-09-01,2019,9,2.3
Idaho,2019-10-01,2019,10,2.4
Idaho,2019-11-01,2019,11,2.6
Idaho,2019-12-01,2019,12,2.7
Idaho,2020-01-01,2020,1,3.5
Idaho,2020-02-01,2020,2,3.3
Idaho,2020-03-01,2020,3,3.6
Idaho,2020-04-01,2020,4,11.5
Idaho,2020-05-01,2020,5,9.3
Idaho,2020-06-01,2020,6,7.5
Idaho,2020-07-01,2020,7,6.6
Idaho,2020-08-01,2020,8,4.8
Idaho,2020-09-01,2020,9,4.5
Idaho,2020-10-01,2020,10,3.7
Idaho,2020-11-01,2020,11,4.0
Idaho,2020-12-01,2020,12,4.2
Idaho,2021-01-01,2021,1,4.9
Idaho,2021-02-01,2021,2,5.0
Idaho,2021-03-01,2021,3,4.6
Idaho,2021-04-01,2021,4,3.9
Idaho,2021-05-01,2021,5,3.4
Idaho,2021-06-01,2021,6,3.7
Idaho,2021-07-01,2021,7,3.5
Idaho,2021-08-01,2021,8,3.3
Idaho,2021-09-01,2021,9,2.8
Idaho,2021-10-01,2021,10,2.6
Idaho,2021-11-01,2021,11,2.8
Idaho,2021-12-01,2021,12,2.7
Idaho,2022-01-01,2022,1,3.6
Idaho,2022-02-01,2022,2,3.5
Idaho,2022-03-01,2022,3,3.2
Idaho,2022-04-01,2022,4,2.7
Idaho,2022-05-01,2022,5,2.5
Idaho,2022-06-01,2022,6,2.8
Idaho,2022-07-01,2022,7,2.8
Idaho,2022-08-01,2022,8,2.9
Idaho,2022-09-01,2022,9,2.5
Idaho,2022-10-01,2022,10,2.6
Idaho,2022-11-01,2022,11,2.8
Idaho,2022-12-01,2022,12,2.8
Idaho,2023-01-01,2023,1,3.6
Idaho,2023-02-01,2023,2,3.6
Idaho,2023-03-01,2023,3,3.5
Idaho,2023-04-01,2023,4,2.9
Idaho,2023-05-01,2023,5,3.0
Idaho,2023-06-01,2023,6,3.0
Idaho,2023-07-01,2023,7,3.2
Idaho,2023-08-01,2023,8,3.2
Idaho,2023-09-01,2023,9,3.0
Idaho,2023-10-01,2023,10,3.0
Idaho,2023-11-01,2023,11,3.2
Idaho,2023-12-01,2023,12,3.3
Idaho,2024-01-01,2024,1,4.0
Idaho,2024-02-01,2024,2,4.2
Idaho,2024-03-01,2024,3,4.0
Idaho,2024-04-01,2024,4,3.4
Idaho,2024-05-01,2024,5,3.3
Idaho,2024-06-01,2024,6,3.6
Idaho,2024-07-01,2024,7,3.8
Idaho,2024-08-01,2024,8,3.6
Idaho,2024-09-01,2024,9,3.3
Idaho,2024-10-01,2024,10,3.4
Idaho,2024-11-01,2024,11,3.7
Idaho,2024-12-01,2024,12,3.7
Idaho,2025-01-01,2025,1,4.3
Idaho,2025-02-01,2025,2,4.2
Idaho,2025-03-01,2025,3,4.1
Idaho,2025-04-01,2025,4,3.5
Idaho,2025-05-01,2025,5,3.3
Idaho,2025-06-01,2025,6,3.6
Idaho,2025-07-01,2025,7,3.8
Idaho,2025-08-01,2025,8,3.6
Idaho,2025-09-01,2025,9,3.3
Idaho,2025-10-01,2025,10,
Idaho,2025-11-01,2025,11,3.4
Idaho,2025-12-01,2025,12,3.5
Illinois,2006-01-01,2006,1,5.6
Illinois,2006-02-01,2006,2,5.5
Illinois,2006-03-01,2006,3,5.1
Illinois,2006-04-01,2006,4,4.7
Illinois,2006-05-01,2006,5,4.3
Illinois,2006-06-01,2006,6,4.8
Illinois,2006-07-01,2006,7,4.8
Illinois,2006-08-01,2006,8,4.5
Illinois,2006-09-01,2006,9,4.1
Illinois,2006-10-01,2006,10,3.8
Illinois,2006-11-01,2006,11,3.9
Illinois,2006-12-01,2006,12,4.2
Illinois,2007-01-01,2007,1,5.3
Illinois,2007-02-01,2007,2,5.2
Illinois,2007-03-01,2007,3,4.7
Illinois,2007-04-01,2007,4,4.8
Illinois,2007-05-01,2007,5,4.6
Illinois,2007-06-01,2007,6,5.4
Illinois,2007-07-01,2007,7,5.4
Illinois,2007-08-01,2007,8,5.2
Illinois,2007-09-01,2007,9,5.0
Illinois,2007-10-01,2007,10,4.9
Illinois,2007-11-01,2007,11,5.0
Illinois,2007-12-01,2007,12,5.5
Illinois,2008-01-01,2008,1,6.3
Illinois,2008-02-01,2008,2,6.0
Illinois,2008-03-01,2008,3,5.9
Illinois,2008-04-01,2008,4,5.5
Illinois,2008-05-01,2008,5,6.1
Illinois,2008-06-01,2008,6,6.9
Illinois,2008-07-01,2008,7,6.9
Illinois,2008-08-01,2008,8,6.9
Illinois,2008-09-01,2008,9,6.5
Illinois,2008-10-01,2008,10,6.6
Illinois,2008-11-01,2008,11,6.7
Illinois,2008-12-01,2008,12,7.4
Illinois,2009-01-01,2009,1,8.9
Illinois,2009-02-01,2009,2,9.4
Illinois,2009-03-01,2009,3,9.5
Illinois,2009-04-01,2009,4,9.3
Illinois,2009-05-01,2009,5,9.6
Illinois,2009-06-01,2009,6,10.3
Illinois,2009-07-01,2009,7,10.3
Illinois,2009-08-01,2009,8,10.2
Illinois,2009-09-01,2009,9,10.3
Illinois,2009-10-01,2009,10,10.5
Illinois,2009-11-01,2009,11,10.4
Illinois,2009-12-01,2009,12,10.9
Illinois,2010-01-01,2010,1,12.1
Illinois,2010-02-01,2010,2,11.8
Illinois,2010-03-01,2010,3,11.5
Illinois,2010-04-01,2010,4,10.6
Illinois,2010-05-01,2010,5,10.1
Illinois,2010-06-01,2010,6,10.6
Illinois,2010-07-01,2010,7,10.5
Illinois,2010-08-01,2010,8,10.1
Illinois,2010-09-01,2010,9,9.6
Illinois,2010-10-01,2010,10,9.3
Illinois,2010-11-01,2010,11,9.5
Illinois,2010-12-01,2010,12,9.4
Illinois,2011-01-01,2011,1,10.2
Illinois,2011-02-01,2011,2,10.0
Illinois,2011-03-01,2011,3,9.7
Illinois,2011-04-01,2011,4,9.3
Illinois,2011-05-01,2011,5,9.4
Illinois,2011-06-01,2011,6,10.3
Illinois,2011-07-01,2011,7,10.3
Illinois,2011-08-01,2011,8,10.2
Illinois,2011-09-01,2011,9,9.9
Illinois,2011-10-01,2011,10,9.6
Illinois,2011-11-01,2011,11,9.2
Illinois,2011-12-01,2011,12,9.3
Illinois,2012-01-01,2012,1,9.8
Illinois,2012-02-01,2012,2,9.6
Illinois,2012-03-01,2012,3,9.2
Illinois,2012-04-01,2012,4,8.6
Illinois,2012-05-01,2012,5,8.6
Illinois,2012-06-01,2012,6,9.4
Illinois,2012-07-01,2012,7,9.4
Illinois,2012-08-01,2012,8,9.1
Illinois,2012-09-01,2012,9,8.5
Illinois,2012-10-01,2012,10,8.6
Illinois,2012-11-01,2012,11,8.4
Illinois,2012-12-01,2012,12,8.9
Illinois,2013-01-01,2013,1,10.2
Illinois,2013-02-01,2013,2,9.9
Illinois,2013-03-01,2013,3,9.2
Illinois,2013-04-01,2013,4,8.8
Illinois,2013-05-01,2013,5,8.8
Illinois,2013-06-01,2013,6,9.7
Illinois,2013-07-01,2013,7,9.4
Illinois,2013-08-01,2013,8,9.1
Illinois,2013-09-01,2013,9,8.7
Illinois,2013-10-01,2013,10,8.7
Illinois,2013-11-01,2013,11,8.4
Illinois,2013-12-01,2013,12,8.3
Illinois,2014-01-01,2014,1,8.8
Illinois,2014-02-01,2014,2,8.8
Illinois,2014-03-01,2014,3,8.2
Illinois,2014-04-01,2014,4,7.1
Illinois,2014-05-01,2014,5,7.0
Illinois,2014-06-01,2014,6,7.2
Illinois,2014-07-01,2014,7,7.2
Illinois,2014-08-01,2014,8,6.9
Illinois,2014-09-01,2014,9,6.4
Illinois,2014-10-01,2014,10,6.2
Illinois,2014-11-01,2014,11,6.0
Illinois,2014-12-01,2014,12,5.9
Illinois,2015-01-01,2015,1,6.8
Illinois,2015-02-01,2015,2,6.5
Illinois,2015-03-01,2015,3,6.2
Illinois,2015-04-01,2015,4,5.6
Illinois,2015-05-01,2015,5,5.8
Illinois,2015-06-01,2015,6,6.2
Illinois,2015-07-01,2015,7,6.2
Illinois,2015-08-01,2015,8,5.8
Illinois,2015-09-01,2015,9,5.5
Illinois,2015-10-01,2015,10,5.7
Illinois,2015-11-01,2015,11,5.9
Illinois,2015-12-01,2015,12,6.0
Illinois,2016-01-01,2016,1,6.8
Illinois,2016-02-01,2016,2,6.6
Illinois,2016-03-01,2016,3,6.4
Illinois,2016-04-01,2016,4,5.9
Illinois,2016-05-01,2016,5,5.5
Illinois,2016-06-01,2016,6,6.0
Illinois,2016-07-01,2016,7,5.8
Illinois,2016-08-01,2016,8,5.8
Illinois,2016-09-01,2016,9,5.7
Illinois,2016-10-01,2016,10,5.6
Illinois,2016-11-01,2016,11,5.1
Illinois,2016-12-01,2016,12,5.3
Illinois,2017-01-01,2017,1,6.1
Illinois,2017-02-01,2017,2,5.5
Illinois,2017-03-01,2017,3,5.0
Illinois,2017-04-01,2017,4,4.6
Illinois,2017-05-01,2017,5,4.5
Illinois,2017-06-01,2017,6,5.2
Illinois,2017-07-01,2017,7,5.1
Illinois,2017-08-01,2017,8,5.2
Illinois,2017-09-01,2017,9,4.7
Illinois,2017-10-01,2017,10,4.6
Illinois,2017-11-01,2017,11,4.5
Illinois,2017-12-01,2017,12,4.5
Illinois,2018-01-01,2018,1,5.1
Illinois,2018-02-01,2018,2,4.9
Illinois,2018-03-01,2018,3,4.4
Illinois,2018-04-01,2018,4,3.9
Illinois,2018-05-01,2018,5,3.8
Illinois,2018-06-01,2018,6,4.8
Illinois,2018-07-01,2018,7,4.5
Illinois,2018-08-01,2018,8,4.4
Illinois,2018-09-01,2018,9,4.1
Illinois,2018-10-01,2018,10,4.2
Illinois,2018-11-01,2018,11,4.1
Illinois,2018-12-01,2018,12,4.4
Illinois,2019-01-01,2019,1,5.3
Illinois,2019-02-01,2019,2,4.8
Illinois,2019-03-01,2019,3,4.5
Illinois,2019-04-01,2019,4,3.9
Illinois,2019-05-01,2019,5,3.6
Illinois,2019-06-01,2019,6,4.1
Illinois,2019-07-01,2019,7,4.2
Illinois,2019-08-01,2019,8,3.9
Illinois,2019-09-01,2019,9,3.5
Illinois,2019-10-01,2019,10,3.5
Illinois,2019-11-01,2019,11,3.2
Illinois,2019-12-01,2019,12,3.3
Illinois,2020-01-01,2020,1,4.0
Illinois,2020-02-01,2020,2,3.8
Illinois,2020-03-01,2020,3,5.6
Illinois,2020-04-01,2020,4,17.9
Illinois,2020-05-01,2020,5,14.7
Illinois,2020-06-01,2020,6,12.9
Illinois,2020-07-01,2020,7,11.9
Illinois,2020-08-01,2020,8,9.6
Illinois,2020-09-01,2020,9,9.0
Illinois,2020-10-01,2020,10,7.4
Illinois,2020-11-01,2020,11,7.3
Illinois,2020-12-01,2020,12,7.7
Illinois,2021-01-01,2021,1,7.8
Illinois,2021-02-01,2021,2,7.3
Illinois,2021-03-01,2021,3,6.7
Illinois,2021-04-01,2021,4,6.4
Illinois,2021-05-01,2021,5,6.2
Illinois,2021-06-01,2021,6,7.2
Illinois,2021-07-01,2021,7,6.6
Illinois,2021-08-01,2021,8,6.1
Illinois,2021-09-01,2021,9,5.2
Illinois,2021-10-01,2021,10,4.9
Illinois,2021-11-01,2021,11,4.4
Illinois,2021-12-01,2021,12,4.2
Illinois,2022-01-01,2022,1,5.3
Illinois,2022-02-01,2022,2,5.0
Illinois,2022-03-01,2022,3,4.7
Illinois,2022-04-01,2022,4,4.4
Illinois,2022-05-01,2022,5,4.4
Illinois,2022-06-01,2022,6,5.0
Illinois,2022-07-01,2022,7,4.8
Illinois,2022-08-01,2022,8,4.9
Illinois,2022-09-01,2022,9,4.4
Illinois,2022-10-01,2022,10,4.3
Illinois,2022-11-01,2022,11,4.2
Illinois,2022-12-01,2022,12,4.0
Illinois,2023-01-01,2023,1,4.7
Illinois,2023-02-01,2023,2,4.7
Illinois,2023-03-01,2023,3,4.4
Illinois,2023-04-01,2023,4,3.8
Illinois,2023-05-01,2023,5,4.0
Illinois,2023-06-01,2023,6,4.8
Illinois,2023-07-01,2023,7,4.7
Illinois,2023-08-01,2023,8,5.1
Illinois,2023-09-01,2023,9,4.7
Illinois,2023-10-01,2023,10,4.5
Illinois,2023-11-01,2023,11,4.2
Illinois,2023-12-01,2023,12,4.3
Illinois,2024-01-01,2024,1,5.2
Illinois,2024-02-01,2024,2,5.3
Illinois,2024-03-01,2024,3,5.0
Illinois,2024-04-01,2024,4,4.6
Illinois,2024-05-01,2024,5,4.8
Illinois,2024-06-01,2024,6,5.7
Illinois,2024-07-01,2024,7,5.7
Illinois,2024-08-01,2024,8,5.3
Illinois,2024-09-01,2024,9,4.7
Illinois,2024-10-01,2024,10,4.7
Illinois,2024-11-01,2024,11,4.5
Illinois,2024-12-01,2024,12,4.3
Illinois,2025-01-01,2025,1,5.0
Illinois,2025-02-01,2025,2,5.1
Illinois,2025-03-01,2025,3,5.0
Illinois,2025-04-01,2025,4,4.5
Illinois,2025-05-01,2025,5,4.4
Illinois,2025-06-01,2025,6,4.5
Illinois,2025-07-01,2025,7,4.8
Illinois,2025-08-01,2025,8,4.7
Illinois,2025-09-01,2025,9,4.3
Illinois,2025-10-01,2025,10,
Illinois,2025-11-01,2025,11,4.6
Illinois,2025-12-01,2025,12,4.8
Indiana,2006-01-01,2006,1,5.4
Indiana,2006-02-01,2006,2,5.7
Indiana,2006-03-01,2006,3,5.4
Indiana,2006-04-01,2006,4,4.8
Indiana,2006-05-01,2006,5,4.9
Indiana,2006-06-01,2006,6,5.2
Indiana,2006-07-01,2006,7,5.4
Indiana,2006-08-01,2006,8,5.0
Indiana,2006-09-01,2006,9,4.5
Indiana,2006-10-01,2006,10,4.4
Indiana,2006-11-01,2006,11,4.7
Indiana,2006-12-01,2006,12,4.5
Indiana,2007-01-01,2007,1,5.4
Indiana,2007-02-01,2007,2,5.3
Indiana,2007-03-01,2007,3,4.9
Indiana,2007-04-01,2007,4,4.4
Indiana,2007-05-01,2007,5,4.3
Indiana,2007-06-01,2007,6,4.6
Indiana,2007-07-01,2007,7,4.7
Indiana,2007-08-01,2007,8,4.5
Indiana,2007-09-01,2007,9,4.2
Indiana,2007-10-01,2007,10,4.3
Indiana,2007-11-01,2007,11,4.5
Indiana,2007-12-01,2007,12,4.6
Indiana,2008-01-01,2008,1,5.3
Indiana,2008-02-01,2008,2,5.4
Indiana,2008-03-01,2008,3,5.6
Indiana,2008-04-01,2008,4,4.7
Indiana,2008-05-01,2008,5,5.3
Indiana,2008-06-01,2008,6,5.7
Indiana,2008-07-01,2008,7,6.1
Indiana,2008-08-01,2008,8,6.0
Indiana,2008-09-01,2008,9,5.8
Indiana,2008-10-01,2008,10,6.1
Indiana,2008-11-01,2008,11,6.9
Indiana,2008-12-01,2008,12,7.8
Indiana,2009-01-01,2009,1,9.8
Indiana,2009-02-01,2009,2,10.4
Indiana,2009-03-01,2009,3,10.8
Indiana,2009-04-01,2009,4,10.0
Indiana,2009-05-01,2009,5,10.4
Indiana,2009-06-01,2009,6,10.7
Indiana,2009-07-01,2009,7,10.5
Indiana,2009-08-01,2009,8,10.0
Indiana,2009-09-01,2009,9,9.7
Indiana,2009-10-01,2009,10,9.9
Indiana,2009-11-01,2009,11,10.0
Indiana,2009-12-01,2009,12,10.2
Indiana,2010-01-01,2010,1,11.2
Indiana,2010-02-01,2010,2,11.4
Indiana,2010-03-01,2010,3,11.2
Indiana,2010-04-01,2010,4,10.0
Indiana,2010-05-01,2010,5,9.9
Indiana,2010-06-01,2010,6,10.0
Indiana,2010-07-01,2010,7,10.0
Indiana,2010-08-01,2010,8,9.7
Indiana,2010-09-01,2010,9,9.2
Indiana,2010-10-01,2010,10,9.1
Indiana,2010-11-01,2010,11,9.4
Indiana,2010-12-01,2010,12,9.0
Indiana,2011-01-01,2011,1,9.7
Indiana,2011-02-01,2011,2,9.6
Indiana,2011-03-01,2011,3,9.2
Indiana,2011-04-01,2011,4,8.3
Indiana,2011-05-01,2011,5,8.6
Indiana,2011-06-01,2011,6,9.0
Indiana,2011-07-01,2011,7,9.2
Indiana,2011-08-01,2011,8,9.0
Indiana,2011-09-01,2011,9,8.7
Indiana,2011-10-01,2011,10,8.7
Indiana,2011-11-01,2011,11,8.6
Indiana,2011-12-01,2011,12,8.4
Indiana,2012-01-01,2012,1,9.0
Indiana,2012-02-01,2012,2,9.0
Indiana,2012-03-01,2012,3,8.6
Indiana,2012-04-01,2012,4,7.6
Indiana,2012-05-01,2012,5,7.9
Indiana,2012-06-01,2012,6,8.3
Indiana,2012-07-01,2012,7,8.5
Indiana,2012-08-01,2012,8,8.1
Indiana,2012-09-01,2012,9,7.6
Indiana,2012-10-01,2012,10,7.7
Indiana,2012-11-01,2012,11,7.9
Indiana,2012-12-01,2012,12,8.1
Indiana,2013-01-01,2013,1,9.2
Indiana,2013-02-01,2013,2,8.8
Indiana,2013-03-01,2013,3,8.3
Indiana,2013-04-01,2013,4,7.3
Indiana,2013-05-01,2013,5,7.6
Indiana,2013-06-01,2013,6,7.9
Indiana,2013-07-01,2013,7,7.7
Indiana,2013-08-01,2013,8,7.1
Indiana,2013-09-01,2013,9,6.7
Indiana,2013-10-01,2013,10,6.8
Indiana,2013-11-01,2013,11,6.7
Indiana,2013-12-01,2013,12,6.1
Indiana,2014-01-01,2014,1,6.8
Indiana,2014-02-01,2014,2,7.0
Indiana,2014-03-01,2014,3,6.7
Indiana,2014-04-01,2014,4,5.5
Indiana,2014-05-01,2014,5,5.9
Indiana,2014-06-01,2014,6,6.0
Indiana,2014-07-01,2014,7,6.2
Indiana,2014-08-01,2014,8,5.7
Indiana,2014-09-01,2014,9,5.3
Indiana,2014-10-01,2014,10,5.4
Indiana,2014-11-01,2014,11,5.6
Indiana,2014-12-01,2014,12,5.3
Indiana,2015-01-01,2015,1,6.1
Indiana,2015-02-01,2015,2,5.8
Indiana,2015-03-01,2015,3,5.4
Indiana,2015-04-01,2015,4,4.3
Indiana,2015-05-01,2015,5,4.8
Indiana,2015-06-01,2015,6,4.8
Indiana,2015-07-01,2015,7,4.9
Indiana,2015-08-01,2015,8,4.4
Indiana,2015-09-01,2015,9,4.1
Indiana,2015-10-01,2015,10,4.3
Indiana,2015-11-01,2015,11,4.5
Indiana,2015-12-01,2015,12,4.4
Indiana,2016-01-01,2016,1,5.1
Indiana,2016-02-01,2016,2,5.2
Indiana,2016-03-01,2016,3,5.1
Indiana,2016-04-01,2016,4,4.2
Indiana,2016-05-01,2016,5,4.1
Indiana,2016-06-01,2016,6,4.5
Indiana,2016-07-01,2016,7,4.5
Indiana,2016-08-01,2016,8,4.3
Indiana,2016-09-01,2016,9,3.9
Indiana,2016-10-01,2016,10,3.8
Indiana,2016-11-01,2016,11,3.9
Indiana,2016-12-01,2016,12,3.8
Indiana,2017-01-01,2017,1,4.6
Indiana,2017-02-01,2017,2,4.4
Indiana,2017-03-01,2017,3,3.8
Indiana,2017-04-01,2017,4,2.9
Indiana,2017-05-01,2017,5,3.2
Indiana,2017-06-01,2017,6,3.5
Indiana,2017-07-01,2017,7,3.8
Indiana,2017-08-01,2017,8,3.6
Indiana,2017-09-01,2017,9,3.2
Indiana,2017-10-01,2017,10,3.1
Indiana,2017-11-01,2017,11,3.2
Indiana,2017-12-01,2017,12,3.0
Indiana,2018-01-01,2018,1,3.9
Indiana,2018-02-01,2018,2,3.9
Indiana,2018-03-01,2018,3,3.6
Indiana,2018-04-01,2018,4,3.0
Indiana,2018-05-01,2018,5,3.2
Indiana,2018-06-01,2018,6,3.7
Indiana,2018-07-01,2018,7,3.7
Indiana,2018-08-01,2018,8,3.4
Indiana,2018-09-01,2018,9,2.9
Indiana,2018-10-01,2018,10,3.3
Indiana,2018-11-01,2018,11,3.3
Indiana,2018-12-01,2018,12,3.2
Indiana,2019-01-01,2019,1,4.2
Indiana,2019-02-01,2019,2,4.0
Indiana,2019-03-01,2019,3,3.8
Indiana,2019-04-01,2019,4,2.8
Indiana,2019-05-01,2019,5,3.0
Indiana,2019-06-01,2019,6,3.4
Indiana,2019-07-01,2019,7,3.6
Indiana,2019-08-01,2019,8,3.2
Indiana,2019-09-01,2019,9,2.8
Indiana,2019-10-01,2019,10,3.0
Indiana,2019-11-01,2019,11,3.1
Indiana,2019-12-01,2019,12,2.9
Indiana,2020-01-01,2020,1,3.8
Indiana,2020-02-01,2020,2,3.7
Indiana,2020-03-01,2020,3,4.5
